90,24
67,0
58,44
41,42
105,85
74,43
124,35
12,35
27,109
119,73
53,56
11,107
114,90
87,48
105,96
71,33
20,44
62,103
0,99
100,86
73,6
66,43
70,94
12,18
1,30
61,108
106,68
105,78
76,64
79,77
127,88
47,121
96,75
91,39
126,52
15,116
22,50
5,6
66,70
69,21
109,124
59,42
10,78
11,39
5,69
41,8
122,97
36,104
38,59
27,105
82,10
55,34
62,67
86,34
96,51
71,80
22,14
125,31
25,125
7,50
10,105
78,119
78,69
28,79
62,72
84,34
20,30
19,107
108,60
4,117
119,98
121,29
43,127
58,89
57,79
28,121
64,70
86,45
64,49
17,72
81,27
21,109
44,5
107,90
90,97
101,122
10,97
125,53
22,66
3,99
7,63
90,49
100,19
100,71
72,57
59,40
55,118
34,89
50,25
59,69
9,2
122,96
113,97
89,11
86,64
77,56
115,68
121,78
31,47
34,79
106,42
100,56
104,66
35,40
77,48
68,69
58,93
28,91
87,37
40,71
34,91
127,20
7,14
6,99
48,11
99,16
30,35
52,18
121,47
0,35
36,81
109,34
21,124
52,53
100,54
83,50
33,28
2,64
103,57
13,83
13,45
19,0
17,69
33,18
96,4
32,35
65,102
43,52
63,27
64,20
124,10
60,4
72,23
6,24
114,33
10,96
94,79
105,72
88,13
110,61
40,81
69,17
103,35
103,33
17,92
89,53
91,46
22,39
70,100
74,72
116,107
64,127
58,18
30,51
120,14
80,107
37,65
66,52
46,60
82,68
1,2
5,92
100,14
120,115
12,24
26,16
107,21
25,120
73,125
26,9
22,80
45,102
127,91
0,84
63,56
83,100
56,20
43,83
75,46
67,58
96,57
0,37
124,18
50,24
69,18
93,92
111,116
93,39
65,31
81,74
93,26
53,96
27,40
117,33
18,83
3,12
90,37
30,107
8,21
114,57
124,94
103,46
96,42
93,121
54,63
25,28
10,76
24,112
96,20
34,106
107,78
34,28
127,76
52,127
73,92
0,111
62,108
71,119
81,113
59,79
105,9
20,35
18,94
96,22
114,78
26,7
0,74
127,19
112,124
29,91
113,45
45,7
27,101
34,11
35,84
2,40
82,112
117,54
28,34
35,51
41,71
26,17
11,110
0,7
105,81
33,8
125,19
35,112
63,28
91,13
89,62
101,94
91,24
115,26
48,59
81,12
26,30
56,106
6,12
24,16
5,122
75,60
111,48
11,17
109,5
102,57
11,34
108,80
14,8
43,125
7,85
93,98
40,66
95,55
87,113
101,49
1,102
109,41
49,83
113,122
97,24
97,43
16,10
80,78
20,115
110,39
50,91
54,17
108,6
104,30
26,62
58,126
60,83
74,34
15,95
88,32
94,78
50,90
27,30
111,91
46,100
96,1
13,16
68,97
13,113
59,103
126,61
95,73
76,110
49,94
40,76
13,48
65,15
85,103
50,62
4,98
107,83
65,123
111,26
52,12
65,90
24,50
24,55
17,80
90,87
64,87
72,68
21,69
118,17
101,108
127,65
61,117
118,100
117,36
32,3
8,94
96,62
35,104
114,52
123,113
92,35
100,83
34,80
32,22
58,42
116,53
63,42
1,37
106,125
82,20
61,101
50,111
1,93
64,38
115,124
69,51
59,27
68,89
29,58
83,41
115,32
42,75
91,66
122,123
0,82
48,8
89,71
13,125
24,117
3,86
22,31
93,7
9,113
33,73
88,8
11,60
46,53
78,126
40,103
38,102
95,52
38,111
106,103
82,92
10,11
22,59
43,47
90,35
22,68
87,59
104,70
41,123
67,31
37,55
67,72
108,89
52,49
64,110
2,99
23,100
112,100
110,17
13,90
96,120
119,72
116,6
66,38
96,115
40,44
103,80
123,50
21,70
81,76
59,56
15,19
30,38
70,41
108,82
67,119
116,33
97,57
21,67
34,61
119,22
126,103
122,72
123,121
108,61
126,17
127,48
97,116
122,28
69,9
46,93
42,41
44,18
53,71
112,72
114,81
80,112
101,120
20,55
32,92
113,70
53,17
54,12
109,13
20,59
61,68
61,20
117,17
50,101
59,88
85,80
70,77
17,40
108,114
25,108
82,115
69,36
53,101
96,64
91,71
127,79
38,66
56,100
104,48
15,63
121,92
49,41
7,8
101,32
63,52
72,30
22,49
7,6
57,126
65,51
94,69
10,59
91,84
8,126
25,68
3,116
60,41
72,39
0,5
122,126
124,81
18,0
83,119
98,15
110,9
65,112
20,5
72,41
58,88
65,46
28,32
92,61
12,54
36,7
10,108
50,16
22,19
32,88
66,65
65,59
11,81
15,22
105,42
101,43
37,69
111,71
107,105
94,34
32,57
96,6
117,113
79,51
40,3
124,107
64,74
64,17
50,0
52,50
114,77
11,85
25,86
51,77
31,57
100,109
105,29
57,47
25,101
19,71
40,125
69,3
52,83
17,118
27,35
84,85
72,120
125,33
77,112
67,6
50,63
13,118
88,76
